,product_url,product_name,price,rating,number_of_reviews,ASIN,product_description,manufacturer
0,https://www.amazon.in//American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_1?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-1,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"₹1,199","51,380","51,380", B07CJCGM1M ,", Laptop Compatibility: No, Strap Type: Adjustable, Trolley Support: No. With Rain Cover : No  , Outer Material: Polyester, Color: Black  , Water Resistance: Water resistant , not Waterproof  , Capacity: 32 liters; Dimensions: 31.5 x 22 x 49.5 Centimeters  , Number of Wheels: 0, Number of compartments: 3  , Warranty type: Manufacturer; 1 year International warranty valid for 1 year from the original date of  , Mesh pockets on both sides to accommodate your sipper or bottle and umbrella  , Mesh Padding on back & shoulder strap to provide comfort & better back support  ",amsonite
1,https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_2?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-2,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),₹565,"9,233","9,233", B084JGJ8PF ,", 30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.  , Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.  , Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.  , Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks  , 1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty  , Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.  ",
2,https://www.amazon.in//ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-3,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),₹499,463,463,,,
3,https://www.amazon.in//Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-4,Skybags Brat Black 46 Cms Casual Backpack,₹669,"3,373","3,373",,,
4,https://www.amazon.in//Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B29F66W/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-5,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",₹699,"2,191","2,191",,,
5,https://www.amazon.in//FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-6,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,₹889,"5,318","5,318",,,
6,https://www.amazon.in//Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-7,DEIN KLEIDER Men's Nylon Messenger Bag,₹349,"4,398","4,398",,,
7,https://www.amazon.in//Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-8,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",₹349,"7,634","7,634", B088XB5XY8 ,", Made of multi-coated 600D polyester Material ; Water Repellent  , Dimension: 26cm x 38cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters  , Small Size backpack; Laptop Compatibility: No  , This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more  , With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books  , 6 months limited warranty  ",olyester
8,https://www.amazon.in//AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-9,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",₹999,712,712,,,
9,https://www.amazon.in//AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-10,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,₹639,385,385, B09W4VMZ79 ,", Gift your shoulders and back the comfort of the AmazonBasics - Casual Backpack/Office Bag  , It has 2 large compartments and 2 side pockets  , Well-padded interior that keeps your laptop safe  , Enough space for your other daily essentials like chargers, wallet, power bank, etc.  , Compact and sleek design  , Well-cushioned shoulder straps  , Dimensions: LxWXH: 47 X 33 X 15 cm  , Weight: 0.460 grams  ",labinternatioanlprivatelimited
10,https://www.amazon.in//ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_11?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-11,ADISA Light Weight Laptop Backpack 32 Ltrs,₹499,"5,549","5,549",,,
11,https://www.amazon.in//Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_12?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-12,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,₹849,"2,129","2,129",,,
12,https://www.amazon.in//Bennett-Mystic-Shoulder-Messenger-Repellent/dp/B08X2T2M8G/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-13,Bennett™ Mystic Formal Business Briefcase Bag Crossbody Messenger College Bags For Men Women MacBook INoteBook ITablet Laptop Upto 15.6 Inch | Handbags with Shoulder Straps (Blue) 6 Months Warranty,₹512,"4,862","4,862", B08X2T2M8G ,", PREMIUM QUALITY MATERIAL: This laptop computer briefcase is made of high-quality water repellent fabric, and well-made of foam pad inside. The laptop briefcase equipped with a removable shoulder strap and a soft carry handle, you can easily switch the carry way you want.  , LIGHTWEIGHT AND MULTIFUNCTIONAL: It provide a removable shoulder strap, can be use as shoulder bag or handbag base on your need; top handle strap, and comes with adjustable strap with. It will be a good partner for your daily use or business trip.  , EXCELLENT DETAILS: The laptop bag with exquisite zippers, durable hook of strap and soft handle, which make it more comfortable to carry and use. Ensure a secure and long-lasting usage everyday as office work bag, travel laptop briefcase, business laptop case, college laptop bag.  , DIMENSION: External: 16 x 12 x 3 inch; Dimension: 16.5 x 11.5 x 2.5 inch. Suitable for 14-15.6 inch: Dell, Acer, ASUS, Samsung, HP and other brand laptops.(Please allow a little size different because of manual measurement). Great gifts choice for birthday, work anniversary.  , BENNETT Warranty: Exchange within (6 months) if you don't like. If any problems, please do not hesitate to contact us. We will provide the best solution for you.  ",aptop
13,https://www.amazon.in//ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-14,ADISA Laptop Backpack 31 Ltrs,₹499,"8,992","8,992",,,
14,https://www.amazon.in//Step-Backpack-Small-Water-Repellant/dp/B088XH1BP7/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-15,"Mi Step Out 12 L Mini Backpack (Small Size, Dark Blue, Water Repellant)",₹299,"7,634","7,634", B088XH1BP7 ,", Made of multi-coated 600D polyester Material ; Water Repellent  , Dimension: 38cm x 26cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters  , Small Size backpack; Laptop Compatibility: No  , This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more  , With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books  , 6 months limited warranty  ",olyester
15,https://www.amazon.in//Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1675444872&sprefix=ba%2Caps%2C283&sr=8-16,"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Black, L (QUILL19CBBLK)",₹899,675,675,,,
16,https://www.amazon.in//Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-17,"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Black, L (QUILL19CBBLK)",₹899,3.9,(675),,,
17,https://www.amazon.in//Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-18,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),₹689,3.9,"(14,913)",,,
18,https://www.amazon.in//Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-19,"INOVERA Faux Leather Women Handbags Shoulder Hobo Bag Purse With Long Strap, 32L x 13B x 30H cm","₹1,399",4.1,"(6,808)",,,
19,https://www.amazon.in//AirCase-C34-Laptop-Backpack-Women/dp/B07QL8633G/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-20,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",₹999,4.0,(962),,,
20,https://www.amazon.in//Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-21,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),"₹1,247",4.3,"(4,881)",,,
21,https://www.amazon.in//Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-22,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,₹239,4.0,"(1,983)",,,
22,https://www.amazon.in//Skybags-Polypropylene-Cms-Travel-DFACN1BLU_Blue/dp/B0B6CH21F9/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-23,Skybags Polypropylene 46 Cms Travel Bag(DFACN1BLU_Blue),₹714,4.0,(23),,,
23,https://www.amazon.in//Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-24,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,₹798,4.1,(913),,,
24,https://www.amazon.in//Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-25,Tommy Hilfiger Joshua 15 inch 21 Ltrs Light Grey Laptop Backpack (TH/JOSHUALAP07),"₹2,239",3.9,(366),,,
25,https://www.amazon.in//Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-26,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,₹664,4.1,"(3,613)",,,
26,https://www.amazon.in//GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_27?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-27,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,₹249,3.7,"(5,923)",,,
27,https://www.amazon.in//Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_28?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-28,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",₹839,4.2,"(7,581)",,,
28,https://www.amazon.in//Half-Moon-Backpack-Compartment-Reflective/dp/B0BJ32LQ6X/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-29,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,₹849,3.9,"(2,129)",,,
29,https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-30,"Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops), Navy Blue",₹498,4.3,"(12,106)", B07K8KLB3P ,", Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex  , Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps  , Dimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks  , Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket  , Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry  ",
30,https://www.amazon.in//Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZZ57FT/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-31,"LuvLap Baby Breast Milk Storage Bags (Pack of 25), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",₹308,4.3,(516),,,
31,https://www.amazon.in//SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&qid=1675444873&sprefix=ba%2Caps%2C283&sr=8-32,SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),₹299,4.0,"(17,776)",,,
32,https://www.amazon.in//American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-33,American Tourister Casual Backpack,"₹1,119",4.1,"(14,196)",,,
33,https://www.amazon.in//WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-34,"WILDHORN 31L Laptop Backpack for Men / Women I Fits upto 15.6"" Laptop I Waterproof I Travel / Business / College Bookbags",₹599,4.1,(706),,,
34,https://www.amazon.in//Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-35,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,₹899,3.9,"(8,764)",,,
35,https://www.amazon.in//Red-Lemon-Backpack-Multifunctional-Charcoal/dp/B0BGSV19KZ/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-36,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",4.4,(429),,,
36,https://www.amazon.in//Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-37,Lavie Sport Lino Large Size 63 cms Wheel Duffle Bag for Travel | Travel Bag with Trolley,₹999,4.0,"(5,802)",,,
37,https://www.amazon.in//Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-38,Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port,₹799,4.0,"(10,540)",,,
38,https://www.amazon.in//Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-39,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,"₹1,049",4.4,"(5,330)",,,
39,https://www.amazon.in//PETRICE-Multifunctional-Travel-Makeup-Organiser/dp/B07W22LC2D/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-40,PETRICE Multifunctional Travel Bag Extra Large Makeup Organiser with Hook (Navy Blue),₹499,4.2,"(1,772)",,,
40,https://www.amazon.in//POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-41,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",₹549,3.9,"(8,346)",,,
41,https://www.amazon.in//Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-42,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Black),₹529,4.2,"(3,671)",,,
42,https://www.amazon.in//F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_43?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-43,F Gear String 11 Ltrs Nylon Black Gym Bag,₹189,4.0,(415),,,
43,https://www.amazon.in//Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=sr_1_44?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-44,Boldfit Waist Bag for Men Travel Bag for Men Chest Bag for Men Travel Fanny Pack for Men Waist Bag for Women Side Bag for Men Travel Accessories / Pouch / Hand Purse. Mobile Bag / Money Bag - Black,₹399,4.9,(275),,,
44,https://www.amazon.in//SIDRUM-Shoulder-Adjustable-Compatible-Mirrorless/dp/B09P74TZY8/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-45,"SIDRUM WF-18 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap & Rain Cover, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Orange-Black)",₹664,4.4,(811),,,
45,https://www.amazon.in//FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-46,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","₹1,199",4.8,(46),,,
46,https://www.amazon.in//Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-47,NIVIA Basic Duffle Polyester Bag/ Gym Bags/ Adjustable Shoulder Bag for Men/ Duffle Gym Bags for Men/ Fitness Bag/ Carry Bags/ Sports & Travel Bag/ Sports Kit/ Duffle Bags Travel (Black/Grey),₹245,3.9,(330), B07NLB6FRS ,", Strong stitching at major stress points provide long-lasting durability against daily activities  , Mesh side water bottle pocket. Adjustable shoulder strap.  , This bag is made out of high tensile Main large compartment with double zip closure. Tough high durability fabricpolyester fabric which is known for being strong and water-repellent  , High quality double zippers, easy to access. Highly water-resistant finish to save inner items from water splashes  , Comes in attractive color combinations.  ",xercise&Fitness
47,https://www.amazon.in//AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1675444875&sprefix=ba%2Caps%2C283&sr=8-48,Auxter Faux Leather 23 Cms Duffle Bag(Aux_Gb_Le_Black -Se__0521_Black),₹376,4.3,"(8,804)",,,
48,https://www.amazon.in//Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1675444876&sprefix=ba%2Caps%2C283&sr=8-49,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),₹766,"1,482","1,482", B0895ZZHKK ,", Meant for 15.6-inch laptops  , Multiple compartments for additional accessories  , Front big pocket for quick-access your essentials  , Elegant and Lightweight Cross-dyed woven fabric  , Finished in Stylish warm dark grey and stretch to shoulder strap  , Laptop compartment fits up to 15.6 inch laptop with velcro laptop strip  , ASUS reflective logo  , 1 Year hardware warranty provided by the manufacturer from date of purchase  ",5.6Inches
49,https://www.amazon.in//NETTIE-Cotton-Carry-Strap-Drawstring/dp/B08LBT1R9J/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1675444876&sprefix=ba%2Caps%2C283&sr=8-50,NETTIE Cotton Carry Bag with Strap and Drawstring for Yoga Mat- Big Size,₹198,979,979,,,
50,https://www.amazon.in//Lavie-Spring-Summer-Womens-Sling/dp/B081KGQ3M4/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1675444876&sprefix=ba%2Caps%2C283&sr=8-51,Lavie Women's Medium Mamo Dome Sling Bag | Ladies Purse Handbag | Crossbody Sling Strap,₹658,"1,372","1,372",,,
51,https://www.amazon.in//Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1675444876&sprefix=ba%2Caps%2C283&sr=8-52,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)",₹512,348,348, B09WZKHSDR ,", PERFECT SIZE & STORAGE SPACE: Laptop backpack with perfect size to hold things and your 15.6 inch laptop or 15 inch, 14 inch Laptop. Convenient main pockets for iPad, charger, binders, books, clothes, ect. Inside pockets keep your wallet, phone. school bag for girls / bags for women / kids school bag / college bags for boys / laptop backpack .  , COMPREHENSIVE WORKSPACE: Front two slanted pocket perfect for quick finds such as your ID for work, f gear laptop bags . keys for open door, two side pockets for water bottle and compact umbrella make your items organized. It can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men .bags for travelling.  , COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men . office bag for women .  , COMPACT AND EASY TO CARRY: Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;  , MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.  ",aptopBackpack
52,https://www.amazon.in//Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1675444876&sprefix=ba%2Caps%2C283&sr=8-53,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,₹855,"53,084","53,084", B075Y6SRMG ,", “COMPATIBLE WITH 15.6 INCH LAPTOP”: The Lenovo B210 Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 453g.  , “HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items  , ""CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use.  , “CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.  , ""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop  , Conveniently placed storage- In addition to the laptop compartment, there are separate pockets for mobile devices, business cards, and other daily tools in quick-access compartments. The main compartment offers extra space for magazines, notepad and other laptop accessories  , “IN-THE-BOX”: 15.6-inch Backpack  , Country of Origin: China  ",
53,https://www.amazon.in//PETRICE-Multifunctional-Travel-Makeup-Organiser/dp/B07W22LC2D/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1675444876&sprefix=ba%2Caps%2C283&sr=8-54,PETRICE Multifunctional Travel Bag Extra Large Makeup Organiser with Hook (Navy Blue),₹499,"1,772","1,772",,,
54,https://www.amazon.in//Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1675444876&sprefix=ba%2Caps%2C283&sr=8-55,Lenovo Slim Everyday Backpack,₹839,"2,633","2,633",,,
55,https://www.amazon.in//SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1675444876&sprefix=ba%2Caps%2C283&sr=8-56,Sfane polyester 23 cms Duffle Bag(BG - 05 HALF LTSHOE COMPTT_grey),₹377,"6,320","6,320",,,
